MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY
34923,2011-07-09,Copa América,Brazil,Paraguay,2.0,2.0,0,Other
34923,2011-07-09,Copa América,Paraguay,Brazil,2.0,2.0,0,Other
34924,2011-07-09,FIFA World Cup qualification,Bahamas,Turks and Caicos Islands,6.0,0.0,1,Qualifier
34924,2011-07-09,FIFA World Cup qualification,Turks and Caicos Islands,Bahamas,0.0,6.0,0,Qualifier
34925,2011-07-10,FIFA World Cup qualification,British Virgin Islands,United States Virgin Islands,1.0,2.0,1,Qualifier
34925,2011-07-10,FIFA World Cup qualification,United States Virgin Islands,British Virgin Islands,2.0,1.0,0,Qualifier
34926,2011-07-10,Copa América,Colombia,Bolivia,2.0,0.0,0,Other
34926,2011-07-10,Copa América,Bolivia,Colombia,0.0,2.0,0,Other
34927,2011-07-10,FIFA World Cup qualification,Dominican Republic,Anguilla,4.0,0.0,1,Qualifier
34927,2011-07-10,FIFA World Cup qualification,Anguilla,Dominican Republic,0.0,4.0,0,Qualifier
34928,2011-07-10,Friendly,Maldives,India,1.0,1.0,1,Friendly
34928,2011-07-10,Friendly,India,Maldives,1.0,1.0,0,Friendly
34929,2011-07-11,Copa América,Argentina,Costa Rica,3.0,0.0,1,Other
34929,2011-07-11,Copa América,Costa Rica,Argentina,0.0,3.0,0,Other
34930,2011-07-12,Copa América,Chile,Peru,1.0,0.0,0,Other
34930,2011-07-12,Copa América,Peru,Chile,0.0,1.0,0,Other
34931,2011-07-12,FIFA World Cup qualification,Saint Lucia,Aruba,4.0,2.0,1,Qualifier
34931,2011-07-12,FIFA World Cup qualification,Aruba,Saint Lucia,2.0,4.0,0,Qualifier
34932,2011-07-12,Copa América,Uruguay,Mexico,1.0,0.0,0,Other
34932,2011-07-12,Copa América,Mexico,Uruguay,0.0,1.0,0,Other
34933,2011-07-13,Copa América,Paraguay,Venezuela,3.0,3.0,0,Other
34933,2011-07-13,Copa América,Venezuela,Paraguay,3.0,3.0,0,Other
34934,2011-07-13,Friendly,Jordan,Saudi Arabia,1.0,1.0,1,Friendly
34934,2011-07-13,Friendly,Saudi Arabia,Jordan,1.0,1.0,0,Friendly
34935,2011-07-13,Copa América,Brazil,Ecuador,4.0,2.0,0,Other
34935,2011-07-13,Copa América,Ecuador,Brazil,2.0,4.0,0,Other
34936,2011-07-13,Friendly,Iraq,Kuwait,0.0,2.0,0,Friendly
34936,2011-07-13,Friendly,Kuwait,Iraq,2.0,0.0,0,Friendly
34937,2011-07-14,Friendly,Thailand,Myanmar,1.0,0.0,1,Friendly
34937,2011-07-14,Friendly,Myanmar,Thailand,0.0,1.0,0,Friendly
34938,2011-07-15,Friendly,Fiji,Vanuatu,1.0,2.0,1,Friendly
34938,2011-07-15,Friendly,Vanuatu,Fiji,2.0,1.0,0,Friendly
34939,2011-07-15,Friendly,Oman,Syria,1.0,1.0,1,Friendly
34939,2011-07-15,Friendly,Syria,Oman,1.0,1.0,0,Friendly
34940,2011-07-15,Friendly,Thailand,Myanmar,1.0,1.0,1,Friendly
34940,2011-07-15,Friendly,Myanmar,Thailand,1.0,1.0,0,Friendly
34941,2011-07-16,Copa América,Argentina,Uruguay,1.0,1.0,1,Other
34941,2011-07-16,Copa América,Uruguay,Argentina,1.0,1.0,0,Other
34942,2011-07-16,Copa América,Colombia,Peru,0.0,2.0,0,Other
34942,2011-07-16,Copa América,Peru,Colombia,2.0,0.0,0,Other
34943,2011-07-16,Friendly,Jordan,Iraq,1.0,1.0,1,Friendly
34943,2011-07-16,Friendly,Iraq,Jordan,1.0,1.0,0,Friendly
34944,2011-07-16,Friendly,Kuwait,Saudi Arabia,1.0,0.0,0,Friendly
34944,2011-07-16,Friendly,Saudi Arabia,Kuwait,0.0,1.0,0,Friendly
34945,2011-07-17,Friendly,Qatar,India,1.0,2.0,1,Friendly
34945,2011-07-17,Friendly,India,Qatar,2.0,1.0,0,Friendly
34946,2011-07-17,Friendly,United Arab Emirates,Lebanon,6.0,2.0,1,Friendly
34946,2011-07-17,Friendly,Lebanon,United Arab Emirates,2.0,6.0,0,Friendly
34947,2011-07-17,Friendly,Iran,Madagascar,1.0,0.0,1,Friendly
34947,2011-07-17,Friendly,Madagascar,Iran,0.0,1.0,0,Friendly
34948,2011-07-17,Copa América,Chile,Venezuela,1.0,2.0,0,Other
34948,2011-07-17,Copa América,Venezuela,Chile,2.0,1.0,0,Other
34949,2011-07-17,Copa América,Brazil,Paraguay,0.0,0.0,0,Other
34949,2011-07-17,Copa América,Paraguay,Brazil,0.0,0.0,0,Other
34950,2011-07-17,FIFA World Cup qualification,Belize,Montserrat,3.0,1.0,0,Qualifier
34950,2011-07-17,FIFA World Cup qualification,Montserrat,Belize,1.0,3.0,0,Qualifier
34951,2011-07-18,Friendly,Singapore,Taiwan,3.0,2.0,1,Friendly
34951,2011-07-18,Friendly,Taiwan,Singapore,2.0,3.0,0,Friendly
34952,2011-07-19,Copa América,Peru,Uruguay,0.0,2.0,0,Other
34952,2011-07-19,Copa América,Uruguay,Peru,2.0,0.0,0,Other
34953,2011-07-20,Copa América,Paraguay,Venezuela,0.0,0.0,0,Other
34953,2011-07-20,Copa América,Venezuela,Paraguay,0.0,0.0,0,Other
34954,2011-07-23,FIFA World Cup qualification,Uzbekistan,Kyrgyzstan,4.0,0.0,1,Qualifier
34954,2011-07-23,FIFA World Cup qualification,Kyrgyzstan,Uzbekistan,0.0,4.0,0,Qualifier
34955,2011-07-23,FIFA World Cup qualification,United Arab Emirates,India,3.0,0.0,1,Qualifier
34955,2011-07-23,FIFA World Cup qualification,India,United Arab Emirates,0.0,3.0,0,Qualifier
34956,2011-07-23,FIFA World Cup qualification,Turkmenistan,Indonesia,1.0,1.0,1,Qualifier
34956,2011-07-23,FIFA World Cup qualification,Indonesia,Turkmenistan,1.0,1.0,0,Qualifier
34957,2011-07-23,FIFA World Cup qualification,Thailand,Palestine,1.0,0.0,1,Qualifier
34957,2011-07-23,FIFA World Cup qualification,Palestine,Thailand,0.0,1.0,0,Qualifier
34958,2011-07-23,FIFA World Cup qualification,Syria,Tajikistan,0.0,3.0,0,Qualifier
34958,2011-07-23,FIFA World Cup qualification,Tajikistan,Syria,3.0,0.0,0,Qualifier
34959,2011-07-23,FIFA World Cup qualification,Singapore,Malaysia,5.0,3.0,1,Qualifier
34959,2011-07-23,FIFA World Cup qualification,Malaysia,Singapore,3.0,5.0,0,Qualifier
34960,2011-07-23,FIFA World Cup qualification,Saudi Arabia,Hong Kong,3.0,0.0,1,Qualifier
34960,2011-07-23,FIFA World Cup qualification,Hong Kong,Saudi Arabia,0.0,3.0,0,Qualifier
34961,2011-07-23,FIFA World Cup qualification,Qatar,Vietnam,3.0,0.0,1,Qualifier
34961,2011-07-23,FIFA World Cup qualification,Vietnam,Qatar,0.0,3.0,0,Qualifier
34962,2011-07-23,FIFA World Cup qualification,Oman,Myanmar,2.0,0.0,1,Qualifier
34962,2011-07-23,FIFA World Cup qualification,Myanmar,Oman,0.0,2.0,0,Qualifier
34963,2011-07-23,FIFA World Cup qualification,Lebanon,Bangladesh,4.0,0.0,1,Qualifier
34963,2011-07-23,FIFA World Cup qualification,Bangladesh,Lebanon,0.0,4.0,0,Qualifier
34964,2011-07-23,FIFA World Cup qualification,Kuwait,Philippines,3.0,0.0,1,Qualifier
34964,2011-07-23,FIFA World Cup qualification,Philippines,Kuwait,0.0,3.0,0,Qualifier
34965,2011-07-23,FIFA World Cup qualification,Jordan,Nepal,9.0,0.0,1,Qualifier
34965,2011-07-23,FIFA World Cup qualification,Nepal,Jordan,0.0,9.0,0,Qualifier
34966,2011-07-23,FIFA World Cup qualification,Iraq,Yemen,2.0,0.0,1,Qualifier
34966,2011-07-23,FIFA World Cup qualification,Yemen,Iraq,0.0,2.0,0,Qualifier
34967,2011-07-23,FIFA World Cup qualification,Iran,Maldives,4.0,0.0,1,Qualifier
34967,2011-07-23,FIFA World Cup qualification,Maldives,Iran,0.0,4.0,0,Qualifier
34968,2011-07-23,FIFA World Cup qualification,China,Laos,7.0,2.0,1,Qualifier
34968,2011-07-23,FIFA World Cup qualification,Laos,China,2.0,7.0,0,Qualifier
34969,2011-07-23,Copa América,Peru,Venezuela,4.0,1.0,0,Other
34969,2011-07-23,Copa América,Venezuela,Peru,1.0,4.0,0,Other
34970,2011-07-24,Friendly,Liberia,Gambia,3.0,2.0,1,Friendly
34970,2011-07-24,Friendly,Gambia,Liberia,2.0,3.0,0,Friendly
34971,2011-07-24,Copa América,Uruguay,Paraguay,3.0,0.0,0,Other
34971,2011-07-24,Copa América,Paraguay,Uruguay,0.0,3.0,0,Other
34972,2011-07-27,Friendly,Vanuatu,Solomon Islands,0.0,0.0,1,Friendly
34972,2011-07-27,Friendly,Solomon Islands,Vanuatu,0.0,0.0,0,Friendly
34973,2011-07-28,FIFA World Cup qualification,Bangladesh,Lebanon,2.0,0.0,1,Qualifier
34973,2011-07-28,FIFA World Cup qualification,Lebanon,Bangladesh,0.0,2.0,0,Qualifier
34974,2011-07-28,FIFA World Cup qualification,Yemen,Iraq,0.0,0.0,0,Qualifier
34974,2011-07-28,FIFA World Cup qualification,Iraq,Yemen,0.0,0.0,0,Qualifier
34975,2011-07-28,FIFA World Cup qualification,Vietnam,Qatar,2.0,1.0,1,Qualifier
34975,2011-07-28,FIFA World Cup qualification,Qatar,Vietnam,1.0,2.0,0,Qualifier
34976,2011-07-28,FIFA World Cup qualification,Tajikistan,Syria,3.0,0.0,1,Qualifier
34976,2011-07-28,FIFA World Cup qualification,Syria,Tajikistan,0.0,3.0,0,Qualifier
34977,2011-07-28,FIFA World Cup qualification,Palestine,Thailand,2.0,2.0,1,Qualifier
34977,2011-07-28,FIFA World Cup qualification,Thailand,Palestine,2.0,2.0,0,Qualifier
34978,2011-07-28,FIFA World Cup qualification,Nepal,Jordan,1.0,1.0,1,Qualifier
34978,2011-07-28,FIFA World Cup qualification,Jordan,Nepal,1.0,1.0,0,Qualifier
34979,2011-07-28,FIFA World Cup qualification,Maldives,Iran,0.0,1.0,1,Qualifier
34979,2011-07-28,FIFA World Cup qualification,Iran,Maldives,1.0,0.0,0,Qualifier
34980,2011-07-28,FIFA World Cup qualification,Philippines,Kuwait,1.0,2.0,1,Qualifier
34980,2011-07-28,FIFA World Cup qualification,Kuwait,Philippines,2.0,1.0,0,Qualifier
34981,2011-07-28,FIFA World Cup qualification,Laos,China,1.0,6.0,1,Qualifier
34981,2011-07-28,FIFA World Cup qualification,China,Laos,6.0,1.0,0,Qualifier
34982,2011-07-28,FIFA World Cup qualification,Kyrgyzstan,Uzbekistan,0.0,3.0,1,Qualifier
34982,2011-07-28,FIFA World Cup qualification,Uzbekistan,Kyrgyzstan,3.0,0.0,0,Qualifier
34983,2011-07-28,FIFA World Cup qualification,Indonesia,Turkmenistan,4.0,3.0,1,Qualifier
34983,2011-07-28,FIFA World Cup qualification,Turkmenistan,Indonesia,3.0,4.0,0,Qualifier
34984,2011-07-28,FIFA World Cup qualification,India,United Arab Emirates,2.0,2.0,1,Qualifier
34984,2011-07-28,FIFA World Cup qualification,United Arab Emirates,India,2.0,2.0,0,Qualifier
34985,2011-07-28,FIFA World Cup qualification,Hong Kong,Saudi Arabia,0.0,5.0,1,Qualifier
34985,2011-07-28,FIFA World Cup qualification,Saudi Arabia,Hong Kong,5.0,0.0,0,Qualifier
34986,2011-07-28,FIFA World Cup qualification,Myanmar,Oman,0.0,2.0,1,Qualifier
34986,2011-07-28,FIFA World Cup qualification,Oman,Myanmar,2.0,0.0,0,Qualifier
34987,2011-07-28,FIFA World Cup qualification,Malaysia,Singapore,1.0,1.0,1,Qualifier
34987,2011-07-28,FIFA World Cup qualification,Singapore,Malaysia,1.0,1.0,0,Qualifier
34988,2011-07-30,Friendly,Vanuatu,Solomon Islands,2.0,0.0,1,Friendly
34988,2011-07-30,Friendly,Solomon Islands,Vanuatu,0.0,2.0,0,Friendly
34989,2011-07-31,Friendly,Eswatini,Botswana,0.0,2.0,0,Friendly
34989,2011-07-31,Friendly,Botswana,Eswatini,2.0,0.0,0,Friendly
34990,2011-08-04,Indian Ocean Island Games,Seychelles,Comoros,0.0,0.0,1,Other
34990,2011-08-04,Indian Ocean Island Games,Comoros,Seychelles,0.0,0.0,0,Other
34991,2011-08-04,Indian Ocean Island Games,Maldives,Mauritius,1.0,1.0,0,Other
34991,2011-08-04,Indian Ocean Island Games,Mauritius,Maldives,1.0,1.0,0,Other
34992,2011-08-04,Indian Ocean Island Games,Madagascar,Mayotte,1.0,1.0,0,Other
34992,2011-08-04,Indian Ocean Island Games,Mayotte,Madagascar,1.0,1.0,0,Other
34993,2011-08-06,Indian Ocean Island Games,Réunion,Madagascar,2.0,1.0,0,Other
34993,2011-08-06,Indian Ocean Island Games,Madagascar,Réunion,1.0,2.0,0,Other
34994,2011-08-06,Indian Ocean Island Games,Seychelles,Mauritius,2.0,1.0,1,Other
34994,2011-08-06,Indian Ocean Island Games,Mauritius,Seychelles,1.0,2.0,0,Other
34995,2011-08-06,Indian Ocean Island Games,Comoros,Maldives,2.0,2.0,0,Other
34995,2011-08-06,Indian Ocean Island Games,Maldives,Comoros,2.0,2.0,0,Other
34996,2011-08-07,Friendly,El Salvador,Venezuela,2.0,1.0,0,Friendly
34996,2011-08-07,Friendly,Venezuela,El Salvador,1.0,2.0,0,Friendly
34997,2011-08-08,Indian Ocean Island Games,Mayotte,Réunion,2.0,0.0,0,Other
34997,2011-08-08,Indian Ocean Island Games,Réunion,Mayotte,0.0,2.0,0,Other
34998,2011-08-09,Indian Ocean Island Games,Mauritius,Comoros,2.0,0.0,0,Other
34998,2011-08-09,Indian Ocean Island Games,Comoros,Mauritius,0.0,2.0,0,Other
34999,2011-08-09,Indian Ocean Island Games,Seychelles,Maldives,5.0,1.0,1,Other
34999,2011-08-09,Indian Ocean Island Games,Maldives,Seychelles,1.0,5.0,0,Other
35000,2011-08-10,Friendly,Liechtenstein,Switzerland,1.0,2.0,1,Friendly
35000,2011-08-10,Friendly,Switzerland,Liechtenstein,2.0,1.0,0,Friendly
35001,2011-08-10,Friendly,Lithuania,Armenia,3.0,0.0,1,Friendly
35001,2011-08-10,Friendly,Armenia,Lithuania,0.0,3.0,0,Friendly
35002,2011-08-10,Friendly,Malta,Central African Republic,2.0,1.0,1,Friendly
35002,2011-08-10,Friendly,Central African Republic,Malta,1.0,2.0,0,Friendly
35003,2011-08-10,Friendly,Niger,Togo,3.0,3.0,1,Friendly
35003,2011-08-10,Friendly,Togo,Niger,3.0,3.0,0,Friendly
35004,2011-08-10,UEFA Euro qualification,Northern Ireland,Faroe Islands,4.0,0.0,1,Continental Cup
35004,2011-08-10,UEFA Euro qualification,Faroe Islands,Northern Ireland,0.0,4.0,0,Continental Cup
35005,2011-08-10,Friendly,Norway,Czech Republic,3.0,0.0,1,Friendly
35005,2011-08-10,Friendly,Czech Republic,Norway,0.0,3.0,0,Friendly
35006,2011-08-10,Friendly,Oman,Bahrain,1.0,1.0,0,Friendly
35006,2011-08-10,Friendly,Bahrain,Oman,1.0,1.0,0,Friendly
35007,2011-08-10,Friendly,Poland,Georgia,1.0,0.0,1,Friendly
35007,2011-08-10,Friendly,Georgia,Poland,0.0,1.0,0,Friendly
35008,2011-08-10,Friendly,Portugal,Luxembourg,5.0,0.0,1,Friendly
35008,2011-08-10,Friendly,Luxembourg,Portugal,0.0,5.0,0,Friendly
35009,2011-08-10,Friendly,Russia,Serbia,1.0,0.0,1,Friendly
35009,2011-08-10,Friendly,Serbia,Russia,0.0,1.0,0,Friendly
35010,2011-08-10,Friendly,San Marino,Romania,0.0,1.0,1,Friendly
35010,2011-08-10,Friendly,Romania,San Marino,1.0,0.0,0,Friendly
35011,2011-08-10,Friendly,Scotland,Denmark,2.0,1.0,1,Friendly
35011,2011-08-10,Friendly,Denmark,Scotland,1.0,2.0,0,Friendly
35012,2011-08-10,Friendly,Senegal,Morocco,0.0,2.0,1,Friendly
35012,2011-08-10,Friendly,Morocco,Senegal,2.0,0.0,0,Friendly
35013,2011-08-10,Friendly,Slovenia,Belgium,0.0,0.0,1,Friendly
35013,2011-08-10,Friendly,Belgium,Slovenia,0.0,0.0,0,Friendly
35014,2011-08-10,Friendly,South Africa,Burkina Faso,3.0,0.0,1,Friendly
35014,2011-08-10,Friendly,Burkina Faso,South Africa,0.0,3.0,0,Friendly
35015,2011-08-10,Friendly,Tunisia,Mali,4.0,2.0,1,Friendly
35015,2011-08-10,Friendly,Mali,Tunisia,2.0,4.0,0,Friendly
35016,2011-08-10,Friendly,Turkey,Estonia,3.0,0.0,1,Friendly
35016,2011-08-10,Friendly,Estonia,Turkey,0.0,3.0,0,Friendly
35017,2011-08-10,Friendly,Ukraine,Sweden,0.0,1.0,1,Friendly
35017,2011-08-10,Friendly,Sweden,Ukraine,1.0,0.0,0,Friendly
35018,2011-08-10,Friendly,United States,Mexico,1.0,1.0,1,Friendly
35018,2011-08-10,Friendly,Mexico,United States,1.0,1.0,0,Friendly
35019,2011-08-10,Friendly,Wales,Australia,1.0,2.0,1,Friendly
35019,2011-08-10,Friendly,Australia,Wales,2.0,1.0,0,Friendly
35020,2011-08-10,Friendly,Zimbabwe,Zambia,2.0,0.0,1,Friendly
35020,2011-08-10,Friendly,Zambia,Zimbabwe,0.0,2.0,0,Friendly
35021,2011-08-10,Friendly,Liberia,Angola,0.0,0.0,1,Friendly
35021,2011-08-10,Friendly,Angola,Liberia,0.0,0.0,0,Friendly
35022,2011-08-10,Friendly,Latvia,Finland,0.0,2.0,1,Friendly
35022,2011-08-10,Friendly,Finland,Latvia,2.0,0.0,0,Friendly
35023,2011-08-10,Friendly,France,Chile,1.0,1.0,1,Friendly
35023,2011-08-10,Friendly,Chile,France,1.0,1.0,0,Friendly
35024,2011-08-10,Friendly,Kazakhstan,Syria,1.0,1.0,1,Friendly
35024,2011-08-10,Friendly,Syria,Kazakhstan,1.0,1.0,0,Friendly
35025,2011-08-10,Friendly,Albania,Montenegro,3.0,2.0,1,Friendly
35025,2011-08-10,Friendly,Montenegro,Albania,2.0,3.0,0,Friendly
35026,2011-08-10,Friendly,Austria,Slovakia,1.0,2.0,1,Friendly
35026,2011-08-10,Friendly,Slovakia,Austria,2.0,1.0,0,Friendly
35027,2011-08-10,Friendly,Kuwait,North Korea,0.0,0.0,1,Friendly
35027,2011-08-10,Friendly,North Korea,Kuwait,0.0,0.0,0,Friendly
35028,2011-08-10,Friendly,Belarus,Bulgaria,1.0,0.0,1,Friendly
35028,2011-08-10,Friendly,Bulgaria,Belarus,0.0,1.0,0,Friendly
35029,2011-08-10,Friendly,Bolivia,Panama,1.0,3.0,1,Friendly
35029,2011-08-10,Friendly,Panama,Bolivia,3.0,1.0,0,Friendly
35030,2011-08-10,Friendly,Bosnia and Herzegovina,Greece,0.0,0.0,1,Friendly
35030,2011-08-10,Friendly,Greece,Bosnia and Herzegovina,0.0,0.0,0,Friendly
35031,2011-08-10,Friendly,Botswana,Kenya,1.0,0.0,1,Friendly
35031,2011-08-10,Friendly,Kenya,Botswana,0.0,1.0,0,Friendly
35032,2011-08-10,Friendly,China,Jamaica,1.0,0.0,1,Friendly
35032,2011-08-10,Friendly,Jamaica,China,0.0,1.0,0,Friendly
35033,2011-08-10,Friendly,Costa Rica,Ecuador,0.0,2.0,1,Friendly
35033,2011-08-10,Friendly,Ecuador,Costa Rica,2.0,0.0,0,Friendly
35034,2011-08-10,Friendly,Cyprus,Moldova,3.0,2.0,1,Friendly
35034,2011-08-10,Friendly,Moldova,Cyprus,2.0,3.0,0,Friendly
35035,2011-08-10,Friendly,Azerbaijan,North Macedonia,0.0,1.0,1,Friendly
35035,2011-08-10,Friendly,North Macedonia,Azerbaijan,1.0,0.0,0,Friendly
35036,2011-08-10,Friendly,Gabon,Guinea,1.0,1.0,0,Friendly
35036,2011-08-10,Friendly,Guinea,Gabon,1.0,1.0,0,Friendly
35037,2011-08-10,Friendly,Gambia,DR Congo,3.0,0.0,1,Friendly
35037,2011-08-10,Friendly,DR Congo,Gambia,0.0,3.0,0,Friendly
35038,2011-08-10,Friendly,Germany,Brazil,3.0,2.0,1,Friendly
35038,2011-08-10,Friendly,Brazil,Germany,2.0,3.0,0,Friendly
35039,2011-08-10,Friendly,Honduras,Venezuela,2.0,0.0,0,Friendly
35039,2011-08-10,Friendly,Venezuela,Honduras,0.0,2.0,0,Friendly
35040,2011-08-10,Friendly,Hungary,Iceland,4.0,0.0,1,Friendly
35040,2011-08-10,Friendly,Iceland,Hungary,0.0,4.0,0,Friendly
35041,2011-08-10,Friendly,Republic of Ireland,Croatia,0.0,0.0,1,Friendly
35041,2011-08-10,Friendly,Croatia,Republic of Ireland,0.0,0.0,0,Friendly
35042,2011-08-10,Friendly,Israel,Ivory Coast,3.0,4.0,0,Friendly
35042,2011-08-10,Friendly,Ivory Coast,Israel,4.0,3.0,0,Friendly
35043,2011-08-10,Friendly,Italy,Spain,2.0,1.0,1,Friendly
35043,2011-08-10,Friendly,Spain,Italy,1.0,2.0,0,Friendly
35044,2011-08-10,Friendly,Japan,South Korea,3.0,0.0,1,Friendly
35044,2011-08-10,Friendly,South Korea,Japan,0.0,3.0,0,Friendly
35045,2011-08-10,Friendly,Equatorial Guinea,Guinea-Bissau,1.0,4.0,0,Friendly
35045,2011-08-10,Friendly,Guinea-Bissau,Equatorial Guinea,4.0,1.0,0,Friendly
35046,2011-08-11,Indian Ocean Island Games,Seychelles,Réunion,2.0,1.0,1,Other
35046,2011-08-11,Indian Ocean Island Games,Réunion,Seychelles,1.0,2.0,0,Other
35047,2011-08-11,Indian Ocean Island Games,Mayotte,Mauritius,0.0,0.0,0,Other
35047,2011-08-11,Indian Ocean Island Games,Mauritius,Mayotte,0.0,0.0,0,Other
35048,2011-08-13,Indian Ocean Island Games,Seychelles,Mauritius,1.0,1.0,1,Other
35048,2011-08-13,Indian Ocean Island Games,Mauritius,Seychelles,1.0,1.0,0,Other
35049,2011-08-13,Indian Ocean Island Games,Réunion,Mayotte,1.0,0.0,0,Other
35049,2011-08-13,Indian Ocean Island Games,Mayotte,Réunion,0.0,1.0,0,Other
35050,2011-08-14,Friendly,Liberia,Niger,0.0,0.0,1,Friendly
35050,2011-08-14,Friendly,Niger,Liberia,0.0,0.0,0,Friendly
35051,2011-08-17,Friendly,Fiji,Samoa,3.0,0.0,1,Friendly
35051,2011-08-17,Friendly,Samoa,Fiji,0.0,3.0,0,Friendly
35052,2011-08-17,Friendly,Lebanon,Syria,2.0,3.0,1,Friendly
35052,2011-08-17,Friendly,Syria,Lebanon,3.0,2.0,0,Friendly
35053,2011-08-18,Friendly,Fiji,Samoa,5.0,1.0,1,Friendly
35053,2011-08-18,Friendly,Samoa,Fiji,1.0,5.0,0,Friendly
35054,2011-08-19,Friendly,Eritrea,Sudan,0.0,3.0,1,Friendly
35054,2011-08-19,Friendly,Sudan,Eritrea,3.0,0.0,0,Friendly
35055,2011-08-19,Friendly,Qatar,Iraq,0.0,1.0,1,Friendly
35055,2011-08-19,Friendly,Iraq,Qatar,1.0,0.0,0,Friendly
35056,2011-08-20,Friendly,Dominican Republic,Curaçao,1.0,0.0,1,Friendly
35056,2011-08-20,Friendly,Curaçao,Dominican Republic,0.0,1.0,0,Friendly
35057,2011-08-20,Friendly,Lesotho,Eswatini,0.0,0.0,1,Friendly
35057,2011-08-20,Friendly,Eswatini,Lesotho,0.0,0.0,0,Friendly
35058,2011-08-21,Friendly,Barbados,Saint Lucia,4.0,0.0,1,Friendly
35058,2011-08-21,Friendly,Saint Lucia,Barbados,0.0,4.0,0,Friendly
35059,2011-08-21,Friendly,Dominican Republic,Curaçao,1.0,0.0,1,Friendly
35059,2011-08-21,Friendly,Curaçao,Dominican Republic,0.0,1.0,0,Friendly
35060,2011-08-21,Friendly,Trinidad and Tobago,India,3.0,0.0,1,Friendly
35060,2011-08-21,Friendly,India,Trinidad and Tobago,0.0,3.0,0,Friendly
35061,2011-08-22,Friendly,Tuvalu,Samoa,3.0,0.0,0,Friendly
35061,2011-08-22,Friendly,Samoa,Tuvalu,0.0,3.0,0,Friendly
35062,2011-08-22,Friendly,Lesotho,Eswatini,0.0,1.0,1,Friendly
35062,2011-08-22,Friendly,Eswatini,Lesotho,1.0,0.0,0,Friendly
35063,2011-08-22,Friendly,Indonesia,Palestine,4.0,1.0,1,Friendly
35063,2011-08-22,Friendly,Palestine,Indonesia,1.0,4.0,0,Friendly
35064,2011-08-22,Friendly,Jordan,Tunisia,3.0,3.0,1,Friendly
35064,2011-08-22,Friendly,Tunisia,Jordan,3.0,3.0,0,Friendly
35065,2011-08-24,Friendly,Guyana,India,2.0,1.0,1,Friendly
35065,2011-08-24,Friendly,India,Guyana,1.0,2.0,0,Friendly
35066,2011-08-24,Friendly,Thailand,Singapore,0.0,0.0,1,Friendly
35066,2011-08-24,Friendly,Singapore,Thailand,0.0,0.0,0,Friendly
35067,2011-08-25,Friendly,United Arab Emirates,Qatar,3.0,1.0,1,Friendly
35067,2011-08-25,Friendly,Qatar,United Arab Emirates,1.0,3.0,0,Friendly
35068,2011-08-26,Friendly,Bahrain,Sudan,1.0,0.0,1,Friendly
35068,2011-08-26,Friendly,Sudan,Bahrain,0.0,1.0,0,Friendly
35069,2011-08-27,Friendly,Angola,DR Congo,1.0,2.0,1,Friendly
35069,2011-08-27,Friendly,DR Congo,Angola,2.0,1.0,0,Friendly
35070,2011-08-27,Pacific Games,Fiji,Tahiti,3.0,0.0,0,Other
35070,2011-08-27,Pacific Games,Tahiti,Fiji,0.0,3.0,0,Other
35071,2011-08-27,Friendly,Jordan,Indonesia,1.0,0.0,1,Friendly
35071,2011-08-27,Friendly,Indonesia,Jordan,0.0,1.0,0,Friendly
35072,2011-08-27,Pacific Games,New Caledonia,Vanuatu,5.0,0.0,1,Other
35072,2011-08-27,Pacific Games,Vanuatu,New Caledonia,0.0,5.0,0,Other
35073,2011-08-27,Friendly,Oman,Kuwait,1.0,0.0,1,Friendly
35073,2011-08-27,Friendly,Kuwait,Oman,0.0,1.0,0,Friendly
35074,2011-08-27,Pacific Games,Papua New Guinea,Cook Islands,4.0,0.0,0,Other
35074,2011-08-27,Pacific Games,Cook Islands,Papua New Guinea,0.0,4.0,0,Other
35075,2011-08-27,Pacific Games,Solomon Islands,Guam,7.0,0.0,0,Other
35075,2011-08-27,Pacific Games,Guam,Solomon Islands,0.0,7.0,0,Other
35076,2011-08-27,Pacific Games,Tuvalu,American Samoa,4.0,0.0,0,Other
35076,2011-08-27,Pacific Games,American Samoa,Tuvalu,0.0,4.0,0,Other
35077,2011-08-28,Friendly,Antigua and Barbuda,Saint Vincent and the Grenadines,2.0,2.0,1,Friendly
35077,2011-08-28,Friendly,Saint Vincent and the Grenadines,Antigua and Barbuda,2.0,2.0,0,Friendly
35078,2011-08-30,Pacific Games,Tahiti,Cook Islands,7.0,0.0,0,Other
35078,2011-08-30,Pacific Games,Cook Islands,Tahiti,0.0,7.0,0,Other
35079,2011-08-30,Pacific Games,Vanuatu,Tuvalu,5.0,1.0,0,Other
35079,2011-08-30,Pacific Games,Tuvalu,Vanuatu,1.0,5.0,0,Other
35080,2011-08-30,Pacific Games,American Samoa,Solomon Islands,0.0,4.0,0,Other
35080,2011-08-30,Pacific Games,Solomon Islands,American Samoa,4.0,0.0,0,Other
35081,2011-08-30,Pacific Games,Fiji,Kiribati,9.0,0.0,0,Other
35081,2011-08-30,Pacific Games,Kiribati,Fiji,0.0,9.0,0,Other
35082,2011-08-30,Pacific Games,New Caledonia,Guam,9.0,0.0,1,Other
35082,2011-08-30,Pacific Games,Guam,New Caledonia,0.0,9.0,0,Other
