MATCH_ID,MATCH_DATE,TOURNAMENT,TEAM_ID,OPP_TEAM_ID,GOALS,OPP_GOALS,IS_HOST,TOURNAMENT_CATEGORY,MATCH_HASH,ELO_POST,AVG_GOALS_10,AVG_OPP_GOALS_10
30395.0,2006-10-11,UEFA Euro qualification,Turkey,Moldova,5.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Moldova_Turkey,1750.8177149231572,1.4,0.9
30396.0,2006-10-11,UEFA Euro qualification,Scotland,Ukraine,0.0,2.0,0,Continental Cup,2006-10-11 00:00:00_Scotland_Ukraine,1662.382051164018,2.1,0.8
30396.0,2006-10-11,UEFA Euro qualification,Ukraine,Scotland,2.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Scotland_Ukraine,1728.5896046649618,2.0,1.1
30397.0,2006-10-11,UEFA Euro qualification,Cyprus,Wales,1.0,3.0,0,Continental Cup,2006-10-11 00:00:00_Cyprus_Wales,1482.5000735752153,1.3,1.9
30397.0,2006-10-11,UEFA Euro qualification,Wales,Cyprus,3.0,1.0,1,Continental Cup,2006-10-11 00:00:00_Cyprus_Wales,1563.1939168445683,1.0,1.3
30398.0,2006-10-11,UEFA Euro qualification,Estonia,Russia,0.0,2.0,0,Continental Cup,2006-10-11 00:00:00_Estonia_Russia,1423.0133793763773,0.9,1.2
30398.0,2006-10-11,UEFA Euro qualification,Russia,Estonia,2.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Estonia_Russia,1683.7414807960454,1.0,0.4
30399.0,2006-10-11,Friendly,Argentina,Spain,1.0,2.0,0,Friendly,2006-10-11 00:00:00_Argentina_Spain,1859.9913003760714,2.0,1.2
30399.0,2006-10-11,Friendly,Spain,Argentina,2.0,1.0,1,Friendly,2006-10-11 00:00:00_Argentina_Spain,1822.2579458283758,1.9,1.0
30400.0,2006-10-11,UEFA Euro qualification,Denmark,Liechtenstein,4.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Denmark_Liechtenstein,1791.263551935213,2.0,0.7
30400.0,2006-10-11,UEFA Euro qualification,Liechtenstein,Denmark,0.0,4.0,1,Continental Cup,2006-10-11 00:00:00_Denmark_Liechtenstein,1214.3000050056764,0.8,2.2
30401.0,2006-10-11,Friendly,Kuwait,Lithuania,1.0,0.0,1,Friendly,2006-10-11 00:00:00_Kuwait_Lithuania,1611.423379427154,0.8,1.5
30401.0,2006-10-11,Friendly,Lithuania,Kuwait,0.0,1.0,0,Friendly,2006-10-11 00:00:00_Kuwait_Lithuania,1463.6849129423263,0.9,1.3
30402.0,2006-10-11,UEFA Euro qualification,Andorra,North Macedonia,0.0,3.0,1,Continental Cup,2006-10-11 00:00:00_Andorra_North Macedonia,1247.3729313140868,0.2,4.0
30402.0,2006-10-11,UEFA Euro qualification,North Macedonia,Andorra,3.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Andorra_North Macedonia,1536.1237159884506,0.7,1.2
30403.0,2006-10-11,AFC Asian Cup qualification,Australia,Bahrain,2.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Australia_Bahrain,1765.9352713353026,1.3,1.1
30403.0,2006-10-11,AFC Asian Cup qualification,Bahrain,Australia,0.0,2.0,0,Continental Cup,2006-10-11 00:00:00_Australia_Bahrain,1539.4754930259687,0.7,1.5
30404.0,2006-10-11,Friendly,Austria,Switzerland,2.0,1.0,1,Friendly,2006-10-11 00:00:00_Austria_Switzerland,1575.847768289321,1.0,1.6
30404.0,2006-10-11,Friendly,Switzerland,Austria,1.0,2.0,0,Friendly,2006-10-11 00:00:00_Austria_Switzerland,1758.2168115975685,1.6,0.3
30405.0,2006-10-11,UEFA Euro qualification,Bulgaria,Luxembourg,1.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Bulgaria_Luxembourg,1707.996182050547,2.0,1.2
30405.0,2006-10-11,UEFA Euro qualification,Luxembourg,Bulgaria,0.0,1.0,1,Continental Cup,2006-10-11 00:00:00_Bulgaria_Luxembourg,1089.5586611816732,0.0,2.2
30406.0,2006-10-11,UEFA Euro qualification,Belarus,Slovenia,4.0,2.0,1,Continental Cup,2006-10-11 00:00:00_Belarus_Slovenia,1531.7333801944976,1.2,1.7
30406.0,2006-10-11,UEFA Euro qualification,Slovenia,Belarus,2.0,4.0,0,Continental Cup,2006-10-11 00:00:00_Belarus_Slovenia,1545.8221406450853,0.9,1.5
30407.0,2006-10-11,UEFA Euro qualification,Azerbaijan,Belgium,0.0,3.0,0,Continental Cup,2006-10-11 00:00:00_Azerbaijan_Belgium,1352.362336426183,0.2,1.6
30407.0,2006-10-11,UEFA Euro qualification,Belgium,Azerbaijan,3.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Azerbaijan_Belgium,1664.903311092601,1.8,0.9
30408.0,2006-10-11,UEFA Euro qualification,Bosnia and Herzegovina,Greece,0.0,4.0,1,Continental Cup,2006-10-11 00:00:00_Bosnia and Herzegovina_Greece,1544.551211487742,1.7,1.9
30408.0,2006-10-11,UEFA Euro qualification,Greece,Bosnia and Herzegovina,4.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Bosnia and Herzegovina_Greece,1751.475257044089,1.0,0.8
30409.0,2006-10-11,UEFA Euro qualification,Croatia,England,2.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Croatia_England,1784.149230779963,1.8,0.9
30409.0,2006-10-11,UEFA Euro qualification,England,Croatia,0.0,2.0,0,Continental Cup,2006-10-11 00:00:00_Croatia_England,1852.617338222677,2.2,0.2
30410.0,2006-10-11,AFC Asian Cup qualification,Bangladesh,Uzbekistan,0.0,4.0,1,Continental Cup,2006-10-11 00:00:00_Bangladesh_Uzbekistan,1303.0344743434225,0.9,2.1
30410.0,2006-10-11,AFC Asian Cup qualification,Uzbekistan,Bangladesh,4.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Bangladesh_Uzbekistan,1604.649112834832,1.4,1.3
30411.0,2006-10-11,UEFA Euro qualification,Georgia,Italy,1.0,3.0,1,Continental Cup,2006-10-11 00:00:00_Georgia_Italy,1456.820665867411,1.6,2.0
30411.0,2006-10-11,UEFA Euro qualification,Italy,Georgia,3.0,1.0,0,Continental Cup,2006-10-11 00:00:00_Georgia_Italy,1885.122307067227,1.4,0.8
30412.0,2006-10-11,UEFA Euro qualification,Iceland,Sweden,1.0,2.0,1,Continental Cup,2006-10-11 00:00:00_Iceland_Sweden,1480.521605492178,1.3,2.1
30412.0,2006-10-11,UEFA Euro qualification,Sweden,Iceland,2.0,1.0,0,Continental Cup,2006-10-11 00:00:00_Iceland_Sweden,1780.1660888358908,1.0,0.9
30413.0,2006-10-11,AFC Asian Cup qualification,India,Japan,0.0,3.0,1,Continental Cup,2006-10-11 00:00:00_India_Japan,1358.3090762131014,1.2,2.3
30413.0,2006-10-11,AFC Asian Cup qualification,Japan,India,3.0,0.0,0,Continental Cup,2006-10-11 00:00:00_India_Japan,1721.0083072053783,1.0,1.1
30414.0,2006-10-11,AFC Asian Cup qualification,Iraq,Singapore,4.0,2.0,0,Continental Cup,2006-10-11 00:00:00_Iraq_Singapore,1603.2582145666067,1.6,1.3
30414.0,2006-10-11,AFC Asian Cup qualification,Singapore,Iraq,2.0,4.0,0,Continental Cup,2006-10-11 00:00:00_Iraq_Singapore,1455.5974688737504,0.7,0.5
30415.0,2006-10-11,UEFA Euro qualification,Czech Republic,Republic of Ireland,1.0,1.0,0,Continental Cup,2006-10-11 00:00:00_Czech Republic_Republic of Ireland,1807.7184129152924,2.2,0.8
30415.0,2006-10-11,UEFA Euro qualification,Republic of Ireland,Czech Republic,1.0,1.0,1,Continental Cup,2006-10-11 00:00:00_Czech Republic_Republic of Ireland,1718.382306860909,0.9,1.4
30416.0,2006-10-11,UEFA Euro qualification,Finland,Kazakhstan,2.0,0.0,0,Continental Cup,2006-10-11 00:00:00_Finland_Kazakhstan,1610.1725800864308,0.8,1.0
30416.0,2006-10-11,UEFA Euro qualification,Kazakhstan,Finland,0.0,2.0,1,Continental Cup,2006-10-11 00:00:00_Finland_Kazakhstan,1401.855364079995,0.7,0.9
30417.0,2006-10-11,AFC Asian Cup qualification,South Korea,Syria,1.0,1.0,1,Continental Cup,2006-10-11 00:00:00_South Korea_Syria,1707.406821481592,1.7,1.2
30417.0,2006-10-11,AFC Asian Cup qualification,Syria,South Korea,1.0,1.0,0,Continental Cup,2006-10-11 00:00:00_South Korea_Syria,1530.3791897299793,1.1,1.8
30418.0,2006-10-11,UEFA Euro qualification,Faroe Islands,France,0.0,5.0,0,Continental Cup,2006-10-11 00:00:00_Faroe Islands_France,1256.7230111572742,0.2,3.2
30418.0,2006-10-11,UEFA Euro qualification,France,Faroe Islands,5.0,0.0,1,Continental Cup,2006-10-11 00:00:00_Faroe Islands_France,1931.980146280442,1.7,0.6
30419.0,2006-10-17,Friendly,Cuba,Haiti,0.0,0.0,0,Friendly,2006-10-17 00:00:00_Cuba_Haiti,1611.653197754152,2.8,1.2
30419.0,2006-10-17,Friendly,Haiti,Cuba,0.0,0.0,1,Friendly,2006-10-17 00:00:00_Cuba_Haiti,1556.9157488590877,1.7,1.2
30420.0,2006-10-18,Friendly,Uruguay,Venezuela,4.0,0.0,1,Friendly,2006-10-18 00:00:00_Uruguay_Venezuela,1719.860282330807,1.1,0.9
30420.0,2006-10-18,Friendly,Venezuela,Uruguay,0.0,4.0,0,Friendly,2006-10-18 00:00:00_Uruguay_Venezuela,1550.588859345484,0.7,1.0
30421.0,2006-10-19,Friendly,Cuba,Haiti,1.0,0.0,0,Friendly,2006-10-19 00:00:00_Cuba_Haiti,1620.0906341557898,2.7,1.1
30421.0,2006-10-19,Friendly,Haiti,Cuba,0.0,1.0,1,Friendly,2006-10-19 00:00:00_Cuba_Haiti,1548.4783124574499,1.6,1.1
30422.0,2006-10-21,COSAFA Cup,Angola,Zambia,0.0,2.0,0,Other,2006-10-21 00:00:00_Angola_Zambia,1634.4345864442655,1.8,1.1
30422.0,2006-10-21,COSAFA Cup,Zambia,Angola,2.0,0.0,1,Other,2006-10-21 00:00:00_Angola_Zambia,1593.4763646570516,1.1,0.8
30423.0,2006-10-22,Friendly,Martinique,Saint Vincent and the Grenadines,1.0,1.0,0,Friendly,2006-10-22 00:00:00_Martinique_Saint Vincent and the Grenadines,1520.8613289380107,1.0,1.1
30423.0,2006-10-22,Friendly,Saint Vincent and the Grenadines,Martinique,1.0,1.0,1,Friendly,2006-10-22 00:00:00_Martinique_Saint Vincent and the Grenadines,1479.4080572231903,2.1,1.5
30424.0,2006-11-03,Friendly,Antigua and Barbuda,Grenada,1.0,1.0,0,Friendly,2006-11-03 00:00:00_Antigua and Barbuda_Grenada,1363.0734487163866,1.5,2.1
30424.0,2006-11-03,Friendly,Grenada,Antigua and Barbuda,1.0,1.0,0,Friendly,2006-11-03 00:00:00_Antigua and Barbuda_Grenada,1404.67145787465,1.1,2.1
30425.0,2006-11-05,Friendly,Barbados,Grenada,2.0,2.0,1,Friendly,2006-11-05 00:00:00_Barbados_Grenada,1487.7681022550478,2.7,1.5
30425.0,2006-11-05,Friendly,Grenada,Barbados,2.0,2.0,0,Friendly,2006-11-05 00:00:00_Barbados_Grenada,1407.0840949965545,1.2,1.9
30426.0,2006-11-08,Friendly,Jordan,Saudi Arabia,1.0,2.0,0,Friendly,2006-11-08 00:00:00_Jordan_Saudi Arabia,1567.142162337144,1.4,0.7
30426.0,2006-11-08,Friendly,Saudi Arabia,Jordan,2.0,1.0,1,Friendly,2006-11-08 00:00:00_Jordan_Saudi Arabia,1682.8032636091953,2.0,0.9
30427.0,2006-11-08,Friendly,Bahrain,Oman,1.0,1.0,0,Friendly,2006-11-08 00:00:00_Bahrain_Oman,1542.9884361803827,0.6,1.6
30427.0,2006-11-08,Friendly,Oman,Bahrain,1.0,1.0,1,Friendly,2006-11-08 00:00:00_Bahrain_Oman,1663.4434483370899,2.2,0.8
30428.0,2006-11-08,CFU Caribbean Cup qualification,Cuba,Haiti,2.0,1.0,0,Qualifier,2006-11-08 00:00:00_Cuba_Haiti,1632.0419337237297,2.5,1.1
30428.0,2006-11-08,CFU Caribbean Cup qualification,Haiti,Cuba,1.0,2.0,0,Qualifier,2006-11-08 00:00:00_Cuba_Haiti,1536.52701288951,1.6,1.1
30429.0,2006-11-08,CFU Caribbean Cup qualification,Martinique,Suriname,1.0,0.0,1,Qualifier,2006-11-08 00:00:00_Martinique_Suriname,1533.1344074358801,1.1,1.2
30429.0,2006-11-08,CFU Caribbean Cup qualification,Suriname,Martinique,0.0,1.0,0,Qualifier,2006-11-08 00:00:00_Martinique_Suriname,1444.7163265903732,1.6,1.6
30430.0,2006-11-09,Friendly,Kuwait,Taiwan,10.0,0.0,0,Friendly,2006-11-09 00:00:00_Kuwait_Taiwan,1613.3218678067105,0.9,1.2
30430.0,2006-11-09,Friendly,Taiwan,Kuwait,0.0,10.0,0,Friendly,2006-11-09 00:00:00_Kuwait_Taiwan,1217.802130960017,0.6,3.5
30431.0,2006-11-10,CFU Caribbean Cup qualification,Cuba,Suriname,3.0,1.0,0,Qualifier,2006-11-10 00:00:00_Cuba_Suriname,1639.6565827428315,2.5,1.1
30431.0,2006-11-10,CFU Caribbean Cup qualification,Suriname,Cuba,1.0,3.0,0,Qualifier,2006-11-10 00:00:00_Cuba_Suriname,1437.1016775712715,0.8,1.6
30432.0,2006-11-10,CFU Caribbean Cup qualification,Haiti,Martinique,0.0,1.0,0,Qualifier,2006-11-10 00:00:00_Haiti_Martinique,1521.3805469931783,1.6,1.1
30432.0,2006-11-10,CFU Caribbean Cup qualification,Martinique,Haiti,1.0,0.0,1,Qualifier,2006-11-10 00:00:00_Haiti_Martinique,1548.2808733322117,1.2,1.0
30433.0,2006-11-11,Friendly,Indonesia,Singapore,2.0,1.0,0,Friendly,2006-11-11 00:00:00_Indonesia_Singapore,1451.2476290890982,2.0,1.4
30433.0,2006-11-11,Friendly,Singapore,Indonesia,1.0,2.0,1,Friendly,2006-11-11 00:00:00_Indonesia_Singapore,1445.1724710217857,0.7,0.9
30434.0,2006-11-12,AFF Championship qualification,Brunei,Timor-Leste,3.0,2.0,0,Qualifier,2006-11-12 00:00:00_Brunei_Timor-Leste,1155.3257229657138,0.3,3.1
30434.0,2006-11-12,AFF Championship qualification,Timor-Leste,Brunei,2.0,3.0,0,Qualifier,2006-11-12 00:00:00_Brunei_Timor-Leste,1392.1842109746765,0.8,4.2
30435.0,2006-11-12,CFU Caribbean Cup qualification,Haiti,Suriname,1.0,1.0,0,Qualifier,2006-11-12 00:00:00_Haiti_Suriname,1517.8116629565932,1.5,1.2
30435.0,2006-11-12,CFU Caribbean Cup qualification,Suriname,Haiti,1.0,1.0,0,Qualifier,2006-11-12 00:00:00_Haiti_Suriname,1440.6705616078566,0.8,1.8
30436.0,2006-11-12,CFU Caribbean Cup qualification,Cuba,Martinique,0.0,0.0,0,Qualifier,2006-11-12 00:00:00_Cuba_Martinique,1635.8000858799387,2.8,1.1
30436.0,2006-11-12,CFU Caribbean Cup qualification,Martinique,Cuba,0.0,0.0,1,Qualifier,2006-11-12 00:00:00_Cuba_Martinique,1552.1373701951045,0.8,0.9
30437.0,2006-11-12,AFF Championship qualification,Laos,Philippines,2.0,1.0,0,Qualifier,2006-11-12 00:00:00_Laos_Philippines,1239.598507780509,0.7,4.9
30437.0,2006-11-12,AFF Championship qualification,Philippines,Laos,1.0,2.0,1,Qualifier,2006-11-12 00:00:00_Laos_Philippines,1084.9145728543958,0.8,3.9
30438.0,2006-11-14,Friendly,Liechtenstein,Wales,0.0,4.0,0,Friendly,2006-11-14 00:00:00_Liechtenstein_Wales,1211.9335182955208,0.8,2.4
30438.0,2006-11-14,Friendly,Wales,Liechtenstein,4.0,0.0,1,Friendly,2006-11-14 00:00:00_Liechtenstein_Wales,1565.560403554724,1.0,1.2
30439.0,2006-11-14,AFF Championship qualification,Philippines,Timor-Leste,7.0,0.0,1,Qualifier,2006-11-14 00:00:00_Philippines_Timor-Leste,1110.5437726785653,0.8,3.5
30439.0,2006-11-14,AFF Championship qualification,Timor-Leste,Philippines,0.0,7.0,0,Qualifier,2006-11-14 00:00:00_Philippines_Timor-Leste,1366.555011150507,1.0,4.0
30440.0,2006-11-14,Friendly,Congo,Mali,0.0,1.0,0,Friendly,2006-11-14 00:00:00_Congo_Mali,1486.6208650455217,0.9,1.3
30440.0,2006-11-14,Friendly,Mali,Congo,1.0,0.0,0,Friendly,2006-11-14 00:00:00_Congo_Mali,1628.7008763554459,1.4,0.8
30441.0,2006-11-14,Friendly,Australia,Ghana,1.0,1.0,0,Friendly,2006-11-14 00:00:00_Australia_Ghana,1763.9073319606766,1.4,1.1
30441.0,2006-11-14,Friendly,Ghana,Australia,1.0,1.0,0,Friendly,2006-11-14 00:00:00_Australia_Ghana,1696.514955633294,1.8,1.0
30442.0,2006-11-14,AFF Championship qualification,Cambodia,Laos,2.0,2.0,0,Qualifier,2006-11-14 00:00:00_Cambodia_Laos,1166.0680215508764,0.7,3.5
30442.0,2006-11-14,AFF Championship qualification,Laos,Cambodia,2.0,2.0,0,Qualifier,2006-11-14 00:00:00_Cambodia_Laos,1236.336044809482,0.9,4.5
30443.0,2006-11-15,UEFA Euro qualification,Kazakhstan,Portugal,0.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Kazakhstan_Portugal,1398.1696491108503,0.6,0.9
30443.0,2006-11-15,UEFA Euro qualification,Portugal,Kazakhstan,3.0,0.0,1,Continental Cup,2006-11-15 00:00:00_Kazakhstan_Portugal,1802.963379669753,1.3,1.2
30444.0,2006-11-15,Friendly,Norway,Serbia,1.0,1.0,0,Friendly,2006-11-15 00:00:00_Norway_Serbia,1679.8475377986592,1.1,1.5
30444.0,2006-11-15,Friendly,Serbia,Norway,1.0,1.0,1,Friendly,2006-11-15 00:00:00_Norway_Serbia,1692.508043310459,1.3,1.3
30445.0,2006-11-15,Friendly,Gabon,Morocco,0.0,6.0,0,Friendly,2006-11-15 00:00:00_Gabon_Morocco,1526.5091684454544,0.9,1.2
30445.0,2006-11-15,Friendly,Morocco,Gabon,6.0,0.0,1,Friendly,2006-11-15 00:00:00_Gabon_Morocco,1701.363083003864,0.8,0.6
30446.0,2006-11-15,AFC Asian Cup qualification,Japan,Saudi Arabia,3.0,1.0,1,Continental Cup,2006-11-15 00:00:00_Japan_Saudi Arabia,1738.8178698144088,1.1,0.9
30446.0,2006-11-15,AFC Asian Cup qualification,Saudi Arabia,Japan,1.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Japan_Saudi Arabia,1664.9937010001647,2.2,0.9
30447.0,2006-11-15,UEFA Euro qualification,North Macedonia,Russia,0.0,2.0,1,Continental Cup,2006-11-15 00:00:00_North Macedonia_Russia,1524.144355561994,1.0,0.9
30447.0,2006-11-15,UEFA Euro qualification,Russia,North Macedonia,2.0,0.0,0,Continental Cup,2006-11-15 00:00:00_North Macedonia_Russia,1695.720841222502,1.1,0.3
30448.0,2006-11-15,Friendly,Luxembourg,Togo,0.0,0.0,1,Friendly,2006-11-15 00:00:00_Luxembourg_Togo,1097.9891882731877,0.0,2.1
30448.0,2006-11-15,Friendly,Togo,Luxembourg,0.0,0.0,0,Friendly,2006-11-15 00:00:00_Luxembourg_Togo,1509.0417069702755,0.7,1.5
30449.0,2006-11-15,AFC Asian Cup qualification,Jordan,Oman,3.0,0.0,1,Continental Cup,2006-11-15 00:00:00_Jordan_Oman,1592.5479758616757,1.2,0.9
30449.0,2006-11-15,AFC Asian Cup qualification,Oman,Jordan,0.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Jordan_Oman,1638.0376348125583,2.2,0.6
30450.0,2006-11-15,Friendly,Lithuania,Malta,4.0,1.0,0,Friendly,2006-11-15 00:00:00_Lithuania_Malta,1469.264227695707,0.9,1.2
30450.0,2006-11-15,Friendly,Malta,Lithuania,1.0,4.0,1,Friendly,2006-11-15 00:00:00_Lithuania_Malta,1293.1435840790728,0.7,2.1
30451.0,2006-11-15,Friendly,Bulgaria,Slovakia,1.0,3.0,0,Friendly,2006-11-15 00:00:00_Bulgaria_Slovakia,1696.2116105815717,2.0,1.1
30451.0,2006-11-15,Friendly,Slovakia,Bulgaria,3.0,1.0,1,Friendly,2006-11-15 00:00:00_Bulgaria_Slovakia,1657.1073244548074,2.0,1.7
30452.0,2006-11-15,Friendly,Brazil,Switzerland,2.0,1.0,0,Friendly,2006-11-15 00:00:00_Brazil_Switzerland,1919.5160050249615,2.2,0.4
30452.0,2006-11-15,Friendly,Switzerland,Brazil,1.0,2.0,1,Friendly,2006-11-15 00:00:00_Brazil_Switzerland,1752.4157201935961,1.6,0.4
30453.0,2006-11-15,AFC Asian Cup qualification,Syria,Taiwan,3.0,0.0,1,Continental Cup,2006-11-15 00:00:00_Syria_Taiwan,1536.0564555584442,0.9,1.9
30453.0,2006-11-15,AFC Asian Cup qualification,Taiwan,Syria,0.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Syria_Taiwan,1212.124865131552,0.6,4.4
30454.0,2006-11-15,Friendly,Libya,Tunisia,0.0,2.0,0,Friendly,2006-11-15 00:00:00_Libya_Tunisia,1499.7272107056665,1.0,1.3
30454.0,2006-11-15,Friendly,Tunisia,Libya,2.0,0.0,1,Friendly,2006-11-15 00:00:00_Libya_Tunisia,1678.3502533460894,0.8,0.9
30455.0,2006-11-15,AFC Asian Cup qualification,Pakistan,United Arab Emirates,2.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Pakistan_United Arab Emirates,1189.2545253700332,0.5,2.7
30455.0,2006-11-15,AFC Asian Cup qualification,United Arab Emirates,Pakistan,3.0,2.0,1,Continental Cup,2006-11-15 00:00:00_Pakistan_United Arab Emirates,1589.0631308480126,1.2,0.8
30456.0,2006-11-15,AFC Asian Cup qualification,Qatar,Uzbekistan,0.0,2.0,0,Continental Cup,2006-11-15 00:00:00_Qatar_Uzbekistan,1635.6436538159894,1.9,0.6
30456.0,2006-11-15,AFC Asian Cup qualification,Uzbekistan,Qatar,2.0,0.0,1,Continental Cup,2006-11-15 00:00:00_Qatar_Uzbekistan,1627.7374702675404,1.7,1.1
30457.0,2006-11-15,Friendly,Guatemala,Venezuela,1.0,2.0,0,Friendly,2006-11-15 00:00:00_Guatemala_Venezuela,1545.9244748291676,1.3,2.3
30457.0,2006-11-15,Friendly,Venezuela,Guatemala,2.0,1.0,1,Friendly,2006-11-15 00:00:00_Guatemala_Venezuela,1560.746968267614,0.3,1.3
30458.0,2006-11-15,AFC Asian Cup qualification,India,Yemen,1.0,2.0,0,Continental Cup,2006-11-15 00:00:00_India_Yemen,1338.992502524778,1.0,2.5
30458.0,2006-11-15,AFC Asian Cup qualification,Yemen,India,2.0,1.0,1,Continental Cup,2006-11-15 00:00:00_India_Yemen,1389.5026052027174,0.4,2.0
30459.0,2006-11-15,Friendly,Namibia,Zimbabwe,2.0,3.0,0,Friendly,2006-11-15 00:00:00_Namibia_Zimbabwe,1370.412635973683,1.2,1.2
30459.0,2006-11-15,Friendly,Zimbabwe,Namibia,3.0,2.0,1,Friendly,2006-11-15 00:00:00_Namibia_Zimbabwe,1539.125115366887,0.6,1.3
30460.0,2006-11-15,Friendly,Jamaica,Peru,1.0,1.0,1,Friendly,2006-11-15 00:00:00_Jamaica_Peru,1662.4432860662764,1.3,2.2
30460.0,2006-11-15,Friendly,Peru,Jamaica,1.0,1.0,0,Friendly,2006-11-15 00:00:00_Jamaica_Peru,1579.2131255850072,1.2,1.6
30461.0,2006-11-15,Friendly,Romania,Spain,1.0,0.0,0,Friendly,2006-11-15 00:00:00_Romania_Spain,1763.5757636305211,1.8,0.5
30461.0,2006-11-15,Friendly,Spain,Romania,0.0,1.0,1,Friendly,2006-11-15 00:00:00_Romania_Spain,1810.2509656247585,1.9,1.1
30462.0,2006-11-15,Friendly,Ivory Coast,Sweden,1.0,0.0,0,Friendly,2006-11-15 00:00:00_Ivory Coast_Sweden,1743.4103950778706,1.7,1.2
30462.0,2006-11-15,Friendly,Sweden,Ivory Coast,0.0,1.0,0,Friendly,2006-11-15 00:00:00_Ivory Coast_Sweden,1768.7895262933657,1.2,1.0
30463.0,2006-11-15,Friendly,England,Netherlands,1.0,1.0,0,Friendly,2006-11-15 00:00:00_England_Netherlands,1853.1520010075108,1.6,0.4
30463.0,2006-11-15,Friendly,Netherlands,England,1.0,1.0,1,Friendly,2006-11-15 00:00:00_England_Netherlands,1870.6764944314052,1.5,0.5
30464.0,2006-11-15,UEFA Euro qualification,Croatia,Israel,4.0,3.0,0,Continental Cup,2006-11-15 00:00:00_Croatia_Israel,1796.3968578705746,1.6,0.8
30464.0,2006-11-15,UEFA Euro qualification,Israel,Croatia,3.0,4.0,1,Continental Cup,2006-11-15 00:00:00_Croatia_Israel,1629.8023365768427,1.4,1.0
30465.0,2006-11-15,Friendly,Algeria,Burkina Faso,1.0,2.0,0,Friendly,2006-11-15 00:00:00_Algeria_Burkina Faso,1541.382331081826,0.7,1.4
30465.0,2006-11-15,Friendly,Burkina Faso,Algeria,2.0,1.0,0,Friendly,2006-11-15 00:00:00_Algeria_Burkina Faso,1495.427523686889,1.0,0.9
30466.0,2006-11-15,Friendly,Austria,Trinidad and Tobago,4.0,1.0,1,Friendly,2006-11-15 00:00:00_Austria_Trinidad and Tobago,1586.1107057437316,1.0,1.4
30466.0,2006-11-15,Friendly,Trinidad and Tobago,Austria,1.0,4.0,0,Friendly,2006-11-15 00:00:00_Austria_Trinidad and Tobago,1574.722319834166,0.7,1.6
30467.0,2006-11-15,AFC Asian Cup qualification,Bahrain,Kuwait,2.0,1.0,1,Continental Cup,2006-11-15 00:00:00_Bahrain_Kuwait,1566.9827398735779,0.7,1.6
30467.0,2006-11-15,AFC Asian Cup qualification,Kuwait,Bahrain,1.0,2.0,0,Continental Cup,2006-11-15 00:00:00_Bahrain_Kuwait,1589.3275641135153,1.9,0.8
30468.0,2006-11-15,UEFA Euro qualification,Belgium,Poland,0.0,1.0,1,Continental Cup,2006-11-15 00:00:00_Belgium_Poland,1647.2583016175265,1.3,0.9
30468.0,2006-11-15,UEFA Euro qualification,Poland,Belgium,1.0,0.0,0,Continental Cup,2006-11-15 00:00:00_Belgium_Poland,1723.6493582577461,0.9,1.3
30469.0,2006-11-15,Friendly,Bolivia,El Salvador,5.0,1.0,1,Friendly,2006-11-15 00:00:00_Bolivia_El Salvador,1518.043871227132,0.9,1.9
30469.0,2006-11-15,Friendly,El Salvador,Bolivia,1.0,5.0,0,Friendly,2006-11-15 00:00:00_Bolivia_El Salvador,1434.6159980726131,0.1,1.9
30470.0,2006-11-15,Friendly,Botswana,Eswatini,1.0,0.0,1,Friendly,2006-11-15 00:00:00_Botswana_Eswatini,1444.7813457152545,0.5,0.5
30470.0,2006-11-15,Friendly,Eswatini,Botswana,0.0,1.0,0,Friendly,2006-11-15 00:00:00_Botswana_Eswatini,1336.3214600234166,0.8,1.9
30471.0,2006-11-15,Friendly,Chile,Paraguay,3.0,2.0,1,Friendly,2006-11-15 00:00:00_Chile_Paraguay,1664.0427171465772,1.4,0.8
30471.0,2006-11-15,Friendly,Paraguay,Chile,2.0,3.0,0,Friendly,2006-11-15 00:00:00_Chile_Paraguay,1676.4339113046133,0.9,0.9
30472.0,2006-11-15,AFC Asian Cup qualification,China,Iraq,1.0,1.0,1,Continental Cup,2006-11-15 00:00:00_China_Iraq,1629.2364156446458,0.9,1.6
30472.0,2006-11-15,AFC Asian Cup qualification,Iraq,China,1.0,1.0,0,Continental Cup,2006-11-15 00:00:00_China_Iraq,1604.841459208879,2.0,1.3
30473.0,2006-11-15,UEFA Euro qualification,Cyprus,Germany,1.0,1.0,1,Continental Cup,2006-11-15 00:00:00_Cyprus_Germany,1499.4495644234557,1.1,2.2
